"country_name","country_code","country","year","aquaculture_production_metric_tons","capture_fisheries_production_metric_tons","total_fisheries_production_metric_tons"
"Sudan","SDN","Sudan","2006",1600,57007.5,58607.5
"Sudan","SDN","Sudan","2007",1950,65516.5,67466.5
"Sudan","SDN","Sudan","2008",1800,68602.5,70402.5
"Sudan","SDN","Sudan","2009",2000,71698,73698
"Sudan","SDN","Sudan","2010",2000,71358,73358
"Sudan","SDN","Sudan","2011",2000,71008,73008
"Sudan","SDN","Sudan","2012",7500,34008,41508
"Sudan","SDN","Sudan","2013",6500,33708,40208
"Sudan","SDN","Sudan","2014",6000,33508,39508
"Sudan","SDN","Sudan","2015",7000,33008,40008
"Sudan","SDN","Sudan","2016",6000,35502,41502
"Sudan","SDN","Sudan","2017",9000,38390,47390
"Sudan","SDN","Sudan","2018",10000,41041,51041
"Sudan","SDN","Sudan","2019",10000,40770,50770
"Sudan","SDN","Sudan","2020",9850,37660,47510
"Sudan","SDN","Sudan","2021",9900,34550,44450
"Suriname","SUR","Suriname","1996",1,16177,16178
"Suriname","SUR","Suriname","1997",1,16617,16618
"Suriname","SUR","Suriname","1998",106,21577,21683
"Suriname","SUR","Suriname","1999",200,24247,24447
"Suriname","SUR","Suriname","2000",345,24238,24583
"Suriname","SUR","Suriname","2001",422,28557,28979
"Suriname","SUR","Suriname","2002",422,30705,31127
"Suriname","SUR","Suriname","2003",260,35594,35854
"Suriname","SUR","Suriname","2004",288,32872,33160
"Suriname","SUR","Suriname","2005",242,29620,29862
"Suriname","SUR","Suriname","2006",180,31921,32101
"Suriname","SUR","Suriname","2007",118.3,30901,31019.3
"Suriname","SUR","Suriname","2008",74.4,24132,24206.4
"Suriname","SUR","Suriname","2009",41.16,26143,26184.16
"Suriname","SUR","Suriname","2010",71.1,35085,35156.1
"Suriname","SUR","Suriname","2011",96,35490,35586
"Suriname","SUR","Suriname","2012",74.2,35930,36004.2
"Suriname","SUR","Suriname","2013",78.7,35516,35594.7
"Suriname","SUR","Suriname","2014",82.82,33459,33541.82
"Suriname","SUR","Suriname","2015",122.17,39463,39585.17
"Suriname","SUR","Suriname","2016",102.1,43063,43165.1
"Suriname","SUR","Suriname","2017",106.75,48584,48690.75
"Suriname","SUR","Suriname","2018",72.4,39299,39371.4
"Suriname","SUR","Suriname","2019",69.5,31388,31457.5
"Suriname","SUR","Suriname","2020",37,29772,29809
"Suriname","SUR","Suriname","2021",40,32130,32170
"Sweden","SWE","Sweden","1996",8244,370898,379142
"Sweden","SWE","Sweden","1997",6683,357383,364066
"Sweden","SWE","Sweden","1998",5476,410887,416363
"Sweden","SWE","Sweden","1999",6004,351256,357260
"Sweden","SWE","Sweden","2000",4834,338534,343368
"Sweden","SWE","Sweden","2001",6773,311817,318590
"Sweden","SWE","Sweden","2002",5618,294964,300582
"Sweden","SWE","Sweden","2003",6334,286875,293209
"Sweden","SWE","Sweden","2004",5989,269930,275919
"Sweden","SWE","Sweden","2005",5880,256359,262239
"Sweden","SWE","Sweden","2006",7549,269251,276800
"Sweden","SWE","Sweden","2007",5365,238253,243618
"Sweden","SWE","Sweden","2008",7595,231336,238931
"Sweden","SWE","Sweden","2009",8540,203415,211955
"Sweden","SWE","Sweden","2010",10644,212035,222679
"Sweden","SWE","Sweden","2011",13441,181321,194762
"Sweden","SWE","Sweden","2012",13757,151609,165366
"Sweden","SWE","Sweden","2013",13366,188951,202317
"Sweden","SWE","Sweden","2014",12899,181574,194473
"Sweden","SWE","Sweden","2015",12020,211963,223983
"Sweden","SWE","Sweden","2016",15747,205465,221212
"Sweden","SWE","Sweden","2017",14793,228726,243519
"Sweden","SWE","Sweden","2018",13095,221662,234757
"Sweden","SWE","Sweden","2019",11579.3,184337,195916.3
"Sweden","SWE","Sweden","2020",12090.3,179642.8,191733.1
"Sweden","SWE","Sweden","2021",15253,159969.28,175222.28
"Syrian Arab Republic","SYR","Syria","1996",6355,5773,12128
"Syrian Arab Republic","SYR","Syria","1997",5596,6131,11727
"Syrian Arab Republic","SYR","Syria","1998",7233,7097,14330
"Syrian Arab Republic","SYR","Syria","1999",6079,7938,14017
"Syrian Arab Republic","SYR","Syria","2000",6797,6572,13369
"Syrian Arab Republic","SYR","Syria","2001",5880,8291,14171
"Syrian Arab Republic","SYR","Syria","2002",5988,9178,15166
"Syrian Arab Republic","SYR","Syria","2003",7217,8911,16128
"Syrian Arab Republic","SYR","Syria","2004",8692,8528,17220
"Syrian Arab Republic","SYR","Syria","2005",8533,8447,16980
"Syrian Arab Republic","SYR","Syria","2006",8902,8264,17166
"Syrian Arab Republic","SYR","Syria","2007",8425,9457,17882
"Syrian Arab Republic","SYR","Syria","2008",8595,6995,15590
"Syrian Arab Republic","SYR","Syria","2009",8697,6607,15304
"Syrian Arab Republic","SYR","Syria","2010",8610,6637,15247
"Syrian Arab Republic","SYR","Syria","2011",7500,5900,13400
"Syrian Arab Republic","SYR","Syria","2012",6200,5300,11500
"Syrian Arab Republic","SYR","Syria","2013",4000,4800,8800
"Syrian Arab Republic","SYR","Syria","2014",3000,4099,7099
"Syrian Arab Republic","SYR","Syria","2015",2500,3822,6322
"Syrian Arab Republic","SYR","Syria","2016",2500,4179,6679
"Syrian Arab Republic","SYR","Syria","2017",2350,4065,6415
"Syrian Arab Republic","SYR","Syria","2018",2225,4074,6299
"Syrian Arab Republic","SYR","Syria","2019",2250,4080,6330
"Syrian Arab Republic","SYR","Syria","2020",2300,3845,6145
"Syrian Arab Republic","SYR","Syria","2021",2350,4310,6660
"Tanzania","TZA","Tanzania","1996",48940,327516.2,376456.2
"Tanzania","TZA","Tanzania","1997",37870,360753.17,398623.17
"Tanzania","TZA","Tanzania","1998",44250,352154.89,396404.89
"Tanzania","TZA","Tanzania","1999",38370,314750.01,353120.01
"Tanzania","TZA","Tanzania","2000",51120,345186,396306
"Tanzania","TZA","Tanzania","2001",83160,362528.74,445688.74
"Tanzania","TZA","Tanzania","2002",114460,349398,463858
"Tanzania","TZA","Tanzania","2003",96642,375548.75,472190.75
"Tanzania","TZA","Tanzania","2004",74873,387732.68,462605.68
"Tanzania","TZA","Tanzania","2005",76632,399052,475684
"Tanzania","TZA","Tanzania","2006",80032,360782,440814
"Tanzania","TZA","Tanzania","2007",88895,450246,539141
"Tanzania","TZA","Tanzania","2008",113142,350800,463942
"Tanzania","TZA","Tanzania","2009",108403.95,360348,468751.95
"Tanzania","TZA","Tanzania","2010",132495.5,377081,509576.5
"Tanzania","TZA","Tanzania","2011",137648.75,377710.51,515359.26
"Tanzania","TZA","Tanzania","2012",160803.19,409291.63,570094.82
"Tanzania","TZA","Tanzania","2013",120610.87,410555.08,531165.95
"Tanzania","TZA","Tanzania","2014",143347.79,374465.34,517813.13
"Tanzania","TZA","Tanzania","2015",183236.14,408974.47,592210.61
"Tanzania","TZA","Tanzania","2016",123699.13,404513.34,528212.47
"Tanzania","TZA","Tanzania","2017",129415.46,423903.73,553319.19
"Tanzania","TZA","Tanzania","2018",121116.44,413438.74,534555.18
"Tanzania","TZA","Tanzania","2019",114660.4,505165.26,619825.66
"Tanzania","TZA","Tanzania","2020",108569.16,511056.16,619625.32
"Tanzania","TZA","Tanzania","2021",106482.13,514575.42,621057.55
"Thailand","THA","Thailand","1996",556155,3013961,3570116
"Thailand","THA","Thailand","1997",539817,2902898,3442715
"Thailand","THA","Thailand","1998",594579,2930354,3524933
"Thailand","THA","Thailand","1999",693762,2952308,3646070
"Thailand","THA","Thailand","2000",738155,2997124,3735279
"Thailand","THA","Thailand","2001",814121,2833974,3648095
"Thailand","THA","Thailand","2002",954608,2842428,3797036
"Thailand","THA","Thailand","2003",1064406,2849670,3914076
"Thailand","THA","Thailand","2004",1259984,2839669,4099653
"Thailand","THA","Thailand","2005",1304232,2814295,4118527
"Thailand","THA","Thailand","2006",1354297,2698803,4053100
"Thailand","THA","Thailand","2007",1370456,2304951,3675407
"Thailand","THA","Thailand","2008",1330861,1873432,3204293
"Thailand","THA","Thailand","2009",1416668,1870702,3287370
"Thailand","THA","Thailand","2010",1286122,1810620,3096742
"Thailand","THA","Thailand","2011",1202005.43,1835125.15,3037130.58
"Thailand","THA","Thailand","2012",1272700,1727647.07,3000347.07
"Thailand","THA","Thailand","2013",998117,1831808.5,2829925.5
"Thailand","THA","Thailand","2014",898564.86,1676566.77,2575131.63
"Thailand","THA","Thailand","2015",921023,1506409.08,2427432.08
"Thailand","THA","Thailand","2016",963573,1530594.32,2494167.32
"Thailand","THA","Thailand","2017",894974,1493058.51,2388032.51
"Thailand","THA","Thailand","2018",921313.13,1536756,2458069.13
"Thailand","THA","Thailand","2019",963266.54,1527182.38,2490448.92
"Thailand","THA","Thailand","2020",1012650,1588859.33,2601509.33
"Thailand","THA","Thailand","2021",989898,1412123.25,2402021.25
"Timor-Leste","TLS","Timor-Leste","1996",0,0,0
"Timor-Leste","TLS","Timor-Leste","1997",0,0,0
"Timor-Leste","TLS","Timor-Leste","1998",0,0,0
"Timor-Leste","TLS","Timor-Leste","1999",0,3401,3401
"Timor-Leste","TLS","Timor-Leste","2000",0,3621,3621
"Timor-Leste","TLS","Timor-Leste","2001",0,3561,3561
"Timor-Leste","TLS","Timor-Leste","2002",0,3720,3720
"Timor-Leste","TLS","Timor-Leste","2003",0,3850,3850
"Timor-Leste","TLS","Timor-Leste","2004",15,4000,4015
"Timor-Leste","TLS","Timor-Leste","2005",22,3650,3672
"Timor-Leste","TLS","Timor-Leste","2006",23,3300,3323
"Timor-Leste","TLS","Timor-Leste","2007",402,2911,3313
"Timor-Leste","TLS","Timor-Leste","2008",479,3243,3722
"Timor-Leste","TLS","Timor-Leste","2009",531,3200,3731
"Timor-Leste","TLS","Timor-Leste","2010",1594,3200,4794
"Timor-Leste","TLS","Timor-Leste","2011",394,3200,3594
"Timor-Leste","TLS","Timor-Leste","2012",509,3200,3709
"Timor-Leste","TLS","Timor-Leste","2013",1229,3200,4429
"Timor-Leste","TLS","Timor-Leste","2014",949,3200,4149
"Timor-Leste","TLS","Timor-Leste","2015",771,3200,3971
"Timor-Leste","TLS","Timor-Leste","2016",823,3200,4023
"Timor-Leste","TLS","Timor-Leste","2017",993,3200,4193
"Timor-Leste","TLS","Timor-Leste","2018",981,3327.2,4308.2
"Timor-Leste","TLS","Timor-Leste","2019",1018,4575,5593
"Timor-Leste","TLS","Timor-Leste","2020",1060,5174,6234
"Timor-Leste","TLS","Timor-Leste","2021",1091,4933,6024
"Togo","TGO","Togo","1996",21,15098,15119
"Togo","TGO","Togo","1997",20,14290,14310
"Togo","TGO","Togo","1998",25,16677,16702
"Togo","TGO","Togo","1999",20,22924,22944
"Togo","TGO","Togo","2000",20,22277,22297
"Togo","TGO","Togo","2001",20,23163,23183
"Togo","TGO","Togo","2002",30,20946,20976
"Togo","TGO","Togo","2003",30,27485,27515
"Togo","TGO","Togo","2004",35,28013,28048
"Togo","TGO","Togo","2005",50,27706,27756
"Togo","TGO","Togo","2006",50,24830,24880
"Togo","TGO","Togo","2007",50,19905,19955
"Togo","TGO","Togo","2008",107,22765,22872
"Togo","TGO","Togo","2009",107,27025,27132
"Togo","TGO","Togo","2010",100,27535,27635
"Togo","TGO","Togo","2011",20,24122,24142
"Togo","TGO","Togo","2012",20,19320,19340
"Togo","TGO","Togo","2013",23,20015,20038
"Togo","TGO","Togo","2014",25,19849,19874
"Togo","TGO","Togo","2015",58,21497,21555
"Togo","TGO","Togo","2016",98,31891,31989
"Togo","TGO","Togo","2017",132,26915,27047
"Togo","TGO","Togo","2018",290,24620,24910
"Togo","TGO","Togo","2019",1000,25526,26526
"Togo","TGO","Togo","2020",730,18034,18764
"Togo","TGO","Togo","2021",882,17984,18866
"Tonga","TON","Tonga","1996",0,2955,2955
"Tonga","TON","Tonga","1997",0,2924,2924
"Tonga","TON","Tonga","1998",6,4166,4172
"Tonga","TON","Tonga","1999",4,4694,4698
"Tonga","TON","Tonga","2000",77,4231,4308
"Tonga","TON","Tonga","2001",70,4947,5017
"Tonga","TON","Tonga","2002",67,5260,5327
"Tonga","TON","Tonga","2003",72,4754,4826
"Tonga","TON","Tonga","2004",33,3352,3385
"Tonga","TON","Tonga","2005",81,2566,2647
"Tonga","TON","Tonga","2006",5,2882,2887
"Tonga","TON","Tonga","2007",5.5,2727,2732.5
"Tonga","TON","Tonga","2008",302.61,2293,2595.61
"Tonga","TON","Tonga","2009",300.2,1955,2255.2
"Tonga","TON","Tonga","2010",300.3,2076,2376.3
"Tonga","TON","Tonga","2011",300.3,2130.34,2430.64
"Tonga","TON","Tonga","2012",300,2323.16,2623.16
"Tonga","TON","Tonga","2013",132.04,1896,2028.04
"Tonga","TON","Tonga","2014",87.31,1921,2008.31
"Tonga","TON","Tonga","2015",57.41,1803,1860.41
"Tonga","TON","Tonga","2016",21.03,1675,1696.03
"Tonga","TON","Tonga","2017",70,1401,1471
"Tonga","TON","Tonga","2018",80,1244.39,1324.39
"Tonga","TON","Tonga","2019",90,1212.61,1302.61
"Tonga","TON","Tonga","2020",105.2,1097.12,1202.32
"Tonga","TON","Tonga","2021",100,1165.21,1265.21
"Trinidad and Tobago","TTO","Trinidad & Tobago","1996",15,9435,9450
"Trinidad and Tobago","TTO","Trinidad & Tobago","1997",13,11283,11296
"Trinidad and Tobago","TTO","Trinidad & Tobago","1998",13,14846,14859
"Trinidad and Tobago","TTO","Trinidad & Tobago","1999",13,14694,14707
"Trinidad and Tobago","TTO","Trinidad & Tobago","2000",22,14237,14259
"Trinidad and Tobago","TTO","Trinidad & Tobago","2001",7,16598,16605
"Trinidad and Tobago","TTO","Trinidad & Tobago","2002",7,18768,18775
"Trinidad and Tobago","TTO","Trinidad & Tobago","2003",7,14592,14599
"Trinidad and Tobago","TTO","Trinidad & Tobago","2004",25.5,14713,14738.5
"Trinidad and Tobago","TTO","Trinidad & Tobago","2005",25.5,16996,17021.5
"Trinidad and Tobago","TTO","Trinidad & Tobago","2006",25.5,13123,13148.5
"Trinidad and Tobago","TTO","Trinidad & Tobago","2007",19.3,13463,13482.3
"Trinidad and Tobago","TTO","Trinidad & Tobago","2008",12.69,13833,13845.69
"Trinidad and Tobago","TTO","Trinidad & Tobago","2009",27.36,13863,13890.36
"Trinidad and Tobago","TTO","Trinidad & Tobago","2010",13.5,13930,13943.5
"Trinidad and Tobago","TTO","Trinidad & Tobago","2011",5.75,13114,13119.75
"Trinidad and Tobago","TTO","Trinidad & Tobago","2012",6.55,11746.99,11753.54
"Trinidad and Tobago","TTO","Trinidad & Tobago","2013",7.55,13217.02,13224.57
"Trinidad and Tobago","TTO","Trinidad & Tobago","2014",5.45,13290,13295.45
"Trinidad and Tobago","TTO","Trinidad & Tobago","2015",23.8,12141,12164.8
"Trinidad and Tobago","TTO","Trinidad & Tobago","2016",11.1,13115.94,13127.04
"Trinidad and Tobago","TTO","Trinidad & Tobago","2017",7.45,12942.13,12949.58
"Trinidad and Tobago","TTO","Trinidad & Tobago","2018",7.45,13184.34,13191.79
"Trinidad and Tobago","TTO","Trinidad & Tobago","2019",54,12941.71,12995.71
"Trinidad and Tobago","TTO","Trinidad & Tobago","2020",4.2,12912.65,12916.85
"Trinidad and Tobago","TTO","Trinidad & Tobago","2021",18.2,13084.17,13102.37
"Tunisia","TUN","Tunisia","1996",1351,83534.01,84885.01
"Tunisia","TUN","Tunisia","1997",1875,86390.31,88265.31
"Tunisia","TUN","Tunisia","1998",1842,88097.6,89939.6
"Tunisia","TUN","Tunisia","1999",1095,92395.23,93490.23
"Tunisia","TUN","Tunisia","2000",1553,94670.83,96223.83
"Tunisia","TUN","Tunisia","2001",1868,97526.09,99394.09
"Tunisia","TUN","Tunisia","2002",1980,96727.57,98707.57
"Tunisia","TUN","Tunisia","2003",2086,90262.12,92348.12
"Tunisia","TUN","Tunisia","2004",2308,110371.67,112679.67
"Tunisia","TUN","Tunisia","2005",2603,109153.31,111756.31
"Tunisia","TUN","Tunisia","2006",2855,111394.54,114249.54
"Tunisia","TUN","Tunisia","2007",3662,103821.19,107483.19
"Tunisia","TUN","Tunisia","2008",3756,96189.75,99945.75
"Tunisia","TUN","Tunisia","2009",4720,94536.81,99256.81
"Tunisia","TUN","Tunisia","2010",5447,93178.8,98625.8
"Tunisia","TUN","Tunisia","2011",8406,102200.6,110606.6
"Tunisia","TUN","Tunisia","2012",9197,108184,117381
"Tunisia","TUN","Tunisia","2013",11935,109825,121760
"Tunisia","TUN","Tunisia","2014",11663,114520,126183
"Tunisia","TUN","Tunisia","2015",14584,117011,131595
"Tunisia","TUN","Tunisia","2016",17593,109777,127370
"Tunisia","TUN","Tunisia","2017",21930,107896.99,129826.99
"Tunisia","TUN","Tunisia","2018",21826.2,115122.99,136949.19
"Tunisia","TUN","Tunisia","2019",22913.2,130982,153895.2
"Tunisia","TUN","Tunisia","2020",23486.1,121822,145308.1
"Tunisia","TUN","Tunisia","2021",26077.2,124243.45,150320.65
"Turkiye","TUR","Turkey","1996",33201,520429.5,553630.5
"Turkiye","TUR","Turkey","1997",45450,459155,504605
"Turkiye","TUR","Turkey","1998",56700,487201,543901
"Turkiye","TUR","Turkey","1999",63000,573827,636827
"Turkiye","TUR","Turkey","2000",79031,503352,582383
"Turkiye","TUR","Turkey","2001",67244,527736,594980
"Turkiye","TUR","Turkey","2002",61165,566682,627847
"Turkiye","TUR","Turkey","2003",79943,507772,587715
"Turkiye","TUR","Turkey","2004",94450,550482,644932
"Turkiye","TUR","Turkey","2005",119567,426496,546063
"Turkiye","TUR","Turkey","2006",129333,533048,662381
"Turkiye","TUR","Turkey","2007",140743,632450,773193
"Turkiye","TUR","Turkey","2008",152896,494118,647014
"Turkiye","TUR","Turkey","2009",159639,463917,623556
"Turkiye","TUR","Turkey","2010",167721,485925,653646
"Turkiye","TUR","Turkey","2011",188890,514790.15,703680.15
"Turkiye","TUR","Turkey","2012",212805,432452.64,645257.64
"Turkiye","TUR","Turkey","2013",233863.6,374141.36,608004.96
"Turkiye","TUR","Turkey","2014",235133,302228.97,537361.97
"Turkiye","TUR","Turkey","2015",240334,431918.78,672252.78
"Turkiye","TUR","Turkey","2016",253395,335345.27,588740.27
"Turkiye","TUR","Turkey","2017",276502,354470.5,630972.5
"Turkiye","TUR","Turkey","2018",314537,314242.51,628779.51
"Turkiye","TUR","Turkey","2019",373356,463194.96,836550.96
"Turkiye","TUR","Turkey","2020",421411,364404.88,785815.88
"Turkiye","TUR","Turkey","2021",471686,328158,799844
"Tuvalu","TUV","Tuvalu","1996",0,400,400
"Tuvalu","TUV","Tuvalu","1997",0,500,500
"Tuvalu","TUV","Tuvalu","1998",0,500,500
"Tuvalu","TUV","Tuvalu","1999",0,500,500
"Tuvalu","TUV","Tuvalu","2000",0,500,500
"Tuvalu","TUV","Tuvalu","2001",0,500,500
"Tuvalu","TUV","Tuvalu","2002",0,600,600
"Tuvalu","TUV","Tuvalu","2003",5,1500,1505
"Tuvalu","TUV","Tuvalu","2004",1,2450,2451
"Tuvalu","TUV","Tuvalu","2005",1,2560,2561
"Tuvalu","TUV","Tuvalu","2006",1,3160,3161
"Tuvalu","TUV","Tuvalu","2007",1,3770,3771
"Tuvalu","TUV","Tuvalu","2008",0,4380,4380
"Tuvalu","TUV","Tuvalu","2009",2.5,5228,5230.5
"Tuvalu","TUV","Tuvalu","2010",2.5,11466,11468.5
"Tuvalu","TUV","Tuvalu","2011",2.5,11850,11852.5
"Tuvalu","TUV","Tuvalu","2012",2.5,17619,17621.5
"Tuvalu","TUV","Tuvalu","2013",2.5,12923,12925.5
"Tuvalu","TUV","Tuvalu","2014",2.5,7379,7381.5
"Tuvalu","TUV","Tuvalu","2015",2.5,6147,6149.5
"Tuvalu","TUV","Tuvalu","2016",2.5,7684,7686.5
"Tuvalu","TUV","Tuvalu","2017",2.5,7476,7478.5
"Tuvalu","TUV","Tuvalu","2018",2.5,12823.8,12826.3
"Tuvalu","TUV","Tuvalu","2019",2.5,8359.95,8362.45
"Tuvalu","TUV","Tuvalu","2020",1,11295,11296
"Tuvalu","TUV","Tuvalu","2021",1,31096.01,31097.01
"Ukraine","UKR","Ukraine","1996",32709,408442,441151
"Ukraine","UKR","Ukraine","1997",30000,369167,399167
"Ukraine","UKR","Ukraine","1998",28332,462527,490859
"Ukraine","UKR","Ukraine","1999",33816,408881,442697
"Ukraine","UKR","Ukraine","2000",30969,391867,422836
"Ukraine","UKR","Ukraine","2001",31037,310978,342015
"Ukraine","UKR","Ukraine","2002",30869.76,265746,296615.76
"Ukraine","UKR","Ukraine","2003",25615.1,257628,283243.1
"Ukraine","UKR","Ukraine","2004",26350.2,222272.01,248622.21
"Ukraine","UKR","Ukraine","2005",28854,268007,296861
"Ukraine","UKR","Ukraine","2006",19181,219228,238409
"Ukraine","UKR","Ukraine","2007",27965,215400,243365
"Ukraine","UKR","Ukraine","2008",24337,234079,258416
"Ukraine","UKR","Ukraine","2009",24082.5,220718,244800.5
"Ukraine","UKR","Ukraine","2010",22864.9,209948,232812.9
"Ukraine","UKR","Ukraine","2011",23553.2,179984,203537.2
"Ukraine","UKR","Ukraine","2012",23719.9,154392,178111.9
"Ukraine","UKR","Ukraine","2013",23174.6,203668.7,226843.3
"Ukraine","UKR","Ukraine","2014",24434,143083.06,167517.06
"Ukraine","UKR","Ukraine","2015",22241.3,120486.15,142727.45
"Ukraine","UKR","Ukraine","2016",21424.6,75858.84,97283.44
"Ukraine","UKR","Ukraine","2017",20168.2,93481.88,113650.08
"Ukraine","UKR","Ukraine","2018",18595.43,76506.98,95102.41
"Ukraine","UKR","Ukraine","2019",18603.71,81730.63,100334.34
"Ukraine","UKR","Ukraine","2020",18567.8,69467.1,88034.9
"Ukraine","UKR","Ukraine","2021",16881.8,62506.49,79388.29
"United Arab Emirates","ARE","United Arab Emirates","1996",0,107000,107000
"United Arab Emirates","ARE","United Arab Emirates","1997",0,114358,114358
"United Arab Emirates","ARE","United Arab Emirates","1998",0,114739,114739
"United Arab Emirates","ARE","United Arab Emirates","1999",0,117607,117607
"United Arab Emirates","ARE","United Arab Emirates","2000",0,105456,105456
